EmployeeID,Age,Gender,Department,YearsOfExperience,EducationLevel,Salary,PerformanceRating,Skills,Certification
470,45,Male,Operations,11,4,94091,2,C++,Certified
471,56,Female,Marketing,9,2,51762,3,SQL,Certified
472,56,Male,IT,13,1,81009,3,Machine Learning,Certified
473,57,Female,Marketing,14,1,135908,2,Data Analysis,Not Certified
474,39,Male,Sales,1,3,106493,4,Machine Learning,Not Certified
475,60,Female,Marketing,12,5,136035,5,C++,Certified
476,53,Male,Marketing,2,4,81548,1,Python,Certified
477,45,Male,Marketing,8,5,58340,5,Data Analysis,Not Certified
478,44,Female,Marketing,10,3,91365,2,SQL,Not Certified
479,53,Female,Sales,10,4,122674,1,C++,Certified
480,58,Male,Operations,8,4,111344,5,Data Analysis,Certified
481,33,Male,Finance,5,2,89790,3,C++,Certified
482,34,Female,IT,9,4,123779,4,C++,Certified
483,44,Male,Finance,9,1,97797,5,SQL,Not Certified
484,46,Female,Finance,13,5,41809,4,Java,Not Certified
485,56,Female,IT,8,5,47696,3,Data Analysis,Not Certified
486,51,Male,Sales,3,2,138360,5,SQL,Certified
487,38,Female,IT,10,4,81457,2,C++,Not Certified
488,41,Male,Sales,4,3,51891,1,SQL,Not Certified
489,46,Male,Finance,9,1,89151,3,Java,Certified
490,43,Female,Sales,5,2,114661,4,Machine Learning,Certified
491,34,Male,Operations,12,4,93008,4,Data Analysis,Certified
492,40,Female,IT,14,3,82488,3,Java,Certified
493,57,Female,Operations,8,4,86632,2,Python,Certified
494,33,Female,Finance,12,2,149847,2,Data Analysis,Certified
495,40,Male,IT,4,3,96533,4,Java,Not Certified
496,33,Female,Finance,7,3,143459,3,C++,Not Certified
497,30,Male,Operations,10,3,101889,3,Data Analysis,Not Certified
498,28,Female,Finance,0,3,114239,1,Data Analysis,Not Certified
499,49,Female,IT,4,4,131511,4,SQL,Not Certified
500,35,Female,IT,9,3,87942,2,C++,Not Certified
501,52,Male,Finance,0,4,39275,5,Python,Certified
502,40,Male,IT,9,3,49965,2,Machine Learning,Certified
503,37,Female,IT,13,3,127955,2,Java,Certified
504,26,Female,Finance,5,2,144178,5,SQL,Not Certified
505,56,Male,Operations,6,4,65854,4,Java,Not Certified
506,33,Male,IT,11,4,45973,1,Python,Certified
507,46,Male,IT,13,5,119086,2,Python,Certified
508,42,Female,IT,4,2,56878,2,Data Analysis,Certified
509,57,Male,IT,0,4,47105,4,Python,Certified
510,44,Female,Finance,5,2,143174,4,Java,Certified
511,37,Male,Operations,9,2,94746,3,C++,Not Certified
512,60,Female,Operations,4,2,129458,4,C++,Not Certified
513,60,Female,Sales,5,1,111565,4,Data Analysis,Not Certified
514,35,Female,IT,10,4,69935,2,Machine Learning,Certified
515,52,Male,IT,9,2,62784,1,Java,Not Certified
516,26,Male,Sales,14,1,61601,2,Java,Certified
517,56,Male,Operations,6,1,69865,4,Python,Not Certified
518,44,Female,Marketing,6,3,127081,3,Java,Certified
519,50,Female,Marketing,1,3,108701,1,SQL,Certified
520,32,Male,Operations,14,4,48616,3,Machine Learning,Not Certified
521,39,Female,IT,11,3,41654,5,Python,Not Certified
522,33,Female,Marketing,2,4,47830,3,SQL,Not Certified
523,30,Female,Finance,11,1,46205,3,Data Analysis,Not Certified
524,31,Male,Finance,5,1,72425,4,C++,Not Certified
525,38,Female,Sales,2,4,107495,4,Data Analysis,Certified
526,59,Male,Operations,1,3,117694,4,C++,Not Certified
527,28,Male,Operations,3,3,107355,4,Data Analysis,Not Certified
528,34,Male,Marketing,4,4,65851,4,Java,Certified
529,61,Male,IT,10,5,138039,3,SQL,Not Certified
530,30,Male,Operations,9,3,36952,5,C++,Certified
531,48,Female,Marketing,8,2,119761,4,Python,Not Certified
532,23,Male,Marketing,2,3,77405,5,SQL,Not Certified
533,26,Male,Operations,2,5,137767,5,Python,Certified
534,50,Male,Marketing,5,1,35391,2,SQL,Not Certified
535,58,Female,Sales,4,1,110004,2,SQL,Not Certified
536,59,Female,Sales,5,1,92468,1,Data Analysis,Not Certified
537,40,Female,Operations,6,3,45091,2,C++,Not Certified
538,29,Female,IT,10,1,60237,4,C++,Certified
539,22,Male,Sales,2,5,143268,5,SQL,Certified
540,43,Male,Sales,14,5,88353,1,Java,Not Certified
541,38,Female,Operations,12,3,104500,2,Java,Not Certified
542,28,Female,Finance,4,2,70682,3,Python,Certified
543,46,Female,Marketing,7,3,142780,1,Python,Certified
544,25,Female,Sales,3,1,79634,4,Data Analysis,Not Certified
545,57,Male,Finance,9,3,56968,5,SQL,Certified
546,27,Female,IT,1,5,84833,4,Python,Certified
547,52,Female,Finance,3,3,70205,4,Python,Certified
548,40,Female,Operations,1,3,106907,3,Machine Learning,Certified
549,60,Female,IT,2,2,72541,3,SQL,Not Certified
550,48,Female,IT,3,5,121217,5,Data Analysis,Certified
551,31,Female,Finance,3,4,58285,2,Python,Not Certified
552,47,Female,Operations,9,4,133507,4,Data Analysis,Not Certified
553,40,Male,Sales,8,5,82513,2,C++,Certified
554,60,Male,Finance,9,4,45430,5,Data Analysis,Not Certified
555,24,Male,Sales,5,1,140766,4,Java,Not Certified
556,34,Male,Finance,8,4,39033,2,Java,Certified
557,49,Male,Sales,3,1,49918,4,Data Analysis,Certified
558,41,Male,Finance,8,5,48256,3,Java,Certified
559,49,Female,IT,10,4,78522,3,C++,Not Certified
560,29,Female,Marketing,12,4,94353,1,SQL,Not Certified
561,60,Male,IT,8,1,61188,5,Java,Not Certified
562,22,Female,Sales,5,1,85134,2,Java,Not Certified
563,24,Male,Operations,4,3,82657,4,Data Analysis,Certified
564,34,Female,IT,2,2,66088,1,C++,Not Certified
565,49,Female,Marketing,13,4,44979,5,SQL,Certified
566,46,Female,Sales,14,2,98264,5,Data Analysis,Certified
567,54,Female,IT,4,2,80106,5,Data Analysis,Certified
568,59,Female,Finance,14,4,31595,2,Machine Learning,Certified
569,27,Female,Operations,2,1,62624,3,C++,Not Certified
570,53,Male,Sales,4,3,127104,1,SQL,Certified
571,42,Male,IT,4,5,97824,2,C++,Not Certified
572,37,Female,Sales,1,4,135149,4,SQL,Certified
573,42,Male,Finance,13,4,70431,2,C++,Certified
574,32,Female,Marketing,13,5,124547,4,Data Analysis,Certified
575,58,Male,IT,8,2,47127,4,Data Analysis,Not Certified
576,57,Female,Sales,14,3,47878,5,Python,Certified
577,56,Male,Sales,6,2,102480,2,Java,Certified
578,40,Female,Sales,13,5,90690,3,Machine Learning,Certified
579,41,Male,Marketing,5,5,107838,4,C++,Certified
580,39,Female,Sales,4,3,86360,5,Machine Learning,Not Certified
581,35,Male,Operations,14,5,138484,3,Python,Not Certified
582,36,Female,Operations,3,5,30207,2,Java,Certified
583,52,Female,Sales,7,3,31083,3,C++,Certified
584,22,Female,Operations,1,4,81564,2,SQL,Not Certified
585,24,Male,IT,7,2,33311,4,Java,Not Certified
586,37,Male,Operations,0,4,53135,1,Data Analysis,Not Certified
587,44,Male,Sales,9,4,87109,1,Python,Certified
588,32,Female,Finance,0,2,91354,4,Java,Not Certified
589,33,Male,IT,2,4,93647,3,Java,Certified
590,31,Female,Marketing,4,3,136892,2,Data Analysis,Not Certified
591,53,Male,Sales,13,2,89301,1,C++,Not Certified
592,37,Male,Marketing,5,1,92233,2,SQL,Certified
593,29,Male,Finance,3,4,126755,4,Data Analysis,Not Certified
594,59,Male,Marketing,6,5,112128,3,SQL,Certified
595,33,Female,Sales,6,2,76212,2,C++,Not Certified
596,45,Male,Sales,1,1,119468,3,Java,Certified
597,49,Male,Finance,1,5,87776,1,SQL,Not Certified
598,29,Female,Sales,1,1,114576,2,Python,Not Certified
599,49,Female,Finance,14,4,101386,5,Python,Certified
600,57,Male,Finance,13,5,81588,1,Data Analysis,Certified
601,47,Male,Sales,14,4,61716,3,C++,Certified
602,29,Female,Operations,1,5,108255,4,Data Analysis,Certified
603,49,Female,Finance,12,2,51777,5,Data Analysis,Not Certified
604,49,Female,Sales,8,3,79285,2,Machine Learning,Not Certified
605,58,Male,Operations,13,3,112558,1,Data Analysis,Not Certified
606,57,Male,Finance,4,1,129532,2,Machine Learning,Not Certified
607,48,Male,Operations,10,5,123481,2,Python,Not Certified
608,38,Female,IT,7,4,58788,5,Python,Not Certified
609,30,Female,IT,4,2,34019,5,Data Analysis,Certified
610,54,Female,Operations,12,2,105018,5,Python,Not Certified
611,41,Male,Finance,10,2,76873,5,C++,Not Certified
612,34,Female,Sales,4,3,114116,4,Machine Learning,Certified
613,49,Male,Marketing,0,4,39895,3,Machine Learning,Not Certified
614,50,Female,Sales,5,2,109671,5,Data Analysis,Not Certified
615,34,Male,Marketing,3,2,79013,1,Python,Not Certified
616,56,Male,Marketing,14,1,89570,2,SQL,Certified
617,27,Female,Finance,2,5,105923,5,Machine Learning,Certified
618,39,Male,Operations,5,5,124672,1,Data Analysis,Not Certified
619,26,Female,Sales,1,5,112895,4,Data Analysis,Certified
620,46,Male,Operations,7,1,77672,1,C++,Not Certified
621,23,Female,IT,0,3,36121,1,Java,Not Certified
622,31,Female,Finance,11,1,129332,4,Java,Not Certified
623,51,Male,Finance,8,2,112445,4,Machine Learning,Certified
624,26,Female,IT,7,4,97863,2,C++,Not Certified
625,54,Male,Sales,0,2,48930,5,C++,Not Certified
626,22,Female,IT,9,2,79987,1,C++,Not Certified
627,39,Female,Sales,11,4,130787,3,Machine Learning,Not Certified
628,53,Female,Marketing,14,5,65502,3,Java,Not Certified
629,32,Female,Finance,8,1,127083,2,C++,Certified
630,42,Male,Sales,1,3,61688,3,Python,Not Certified
631,47,Female,Operations,2,2,138034,2,Data Analysis,Certified
632,46,Female,Operations,1,2,138406,5,Data Analysis,Not Certified
633,43,Male,Finance,12,3,37304,2,SQL,Certified
634,48,Male,IT,13,1,34049,4,SQL,Not Certified
635,34,Male,IT,7,2,44947,4,Machine Learning,Not Certified
636,54,Male,Sales,1,3,39495,4,Machine Learning,Certified
637,55,Male,IT,9,2,54707,4,Data Analysis,Certified
638,56,Male,Finance,1,5,128696,4,Python,Not Certified
639,22,Female,Sales,14,5,91920,4,Java,Certified
640,42,Male,Marketing,0,2,74544,4,Java,Certified
641,27,Female,IT,6,2,139171,4,Machine Learning,Not Certified
642,49,Male,IT,11,5,60706,4,Python,Not Certified
643,38,Female,Sales,1,2,130770,5,Machine Learning,Not Certified
644,26,Female,Operations,9,1,63993,4,Java,Not Certified
645,52,Female,IT,4,1,44987,2,Machine Learning,Not Certified
646,26,Male,Finance,4,4,49089,5,C++,Certified
647,59,Male,IT,2,1,95997,3,Machine Learning,Not Certified
648,24,Male,Marketing,2,2,39993,1,Data Analysis,Certified
649,44,Male,IT,12,2,41465,5,Machine Learning,Not Certified
650,58,Female,Operations,11,3,148673,4,Data Analysis,Not Certified
651,58,Male,IT,2,1,112071,5,Python,Certified
652,31,Female,Sales,5,5,62640,1,Java,Not Certified
653,31,Female,IT,13,5,105997,1,SQL,Certified
654,40,Male,Operations,3,4,42366,4,SQL,Certified
655,38,Male,Sales,12,3,59895,4,Java,Certified
656,42,Male,Finance,2,5,31785,2,SQL,Not Certified
657,35,Female,Sales,1,4,36242,1,Machine Learning,Not Certified
658,30,Male,Marketing,12,1,54529,4,Python,Not Certified
659,22,Female,Sales,2,3,142616,1,Python,Not Certified
660,34,Male,Finance,3,3,94399,2,Java,Not Certified
661,25,Female,IT,5,2,36356,3,SQL,Not Certified
662,22,Male,Sales,3,1,53229,1,Machine Learning,Certified
663,61,Male,Sales,7,3,115380,2,Python,Not Certified
664,53,Female,Sales,2,4,48220,2,Python,Not Certified
665,55,Male,Sales,11,5,137893,2,C++,Not Certified
666,49,Male,Finance,2,1,55651,5,C++,Not Certified
667,52,Male,Operations,2,1,127222,4,Python,Certified
668,29,Male,Operations,7,3,117663,1,Java,Certified
669,60,Male,Sales,3,3,118198,5,Data Analysis,Certified
670,47,Male,Finance,0,3,91850,1,Data Analysis,Certified
671,55,Male,Finance,1,4,64261,5,Machine Learning,Certified
672,24,Female,Sales,12,2,88479,4,Python,Not Certified
673,33,Female,Marketing,13,3,80700,2,Python,Certified
674,22,Male,Sales,9,2,120896,1,Python,Certified
675,26,Male,Marketing,12,2,133467,2,Java,Not Certified
676,51,Male,Sales,12,1,72380,4,C++,Not Certified
677,51,Female,Marketing,13,5,109833,1,Python,Certified
678,38,Female,Marketing,1,5,134008,3,Python,Not Certified
679,44,Male,Sales,13,4,118324,3,SQL,Not Certified
680,36,Female,Marketing,2,4,134992,3,Java,Certified
681,58,Male,IT,5,5,57011,4,Machine Learning,Not Certified
682,42,Male,Operations,7,5,78603,3,Python,Certified
683,35,Male,Finance,11,1,123593,1,SQL,Certified
684,23,Male,Marketing,0,1,148339,3,Data Analysis,Not Certified
685,32,Female,Marketing,8,5,48447,1,Machine Learning,Certified
686,60,Female,Finance,0,3,113940,4,Python,Certified
687,59,Male,Marketing,9,3,116677,2,Python,Not Certified
688,55,Female,Finance,1,1,117843,5,SQL,Not Certified
689,59,Female,Sales,2,2,105877,3,Java,Not Certified
690,55,Male,IT,6,5,135657,5,Python,Not Certified
691,39,Female,IT,8,4,104678,2,Data Analysis,Certified
692,51,Male,Operations,2,3,143570,4,Python,Not Certified
693,36,Male,Marketing,7,2,136520,4,Data Analysis,Not Certified
694,48,Male,Operations,14,3,94583,2,Machine Learning,Certified
695,55,Male,Sales,8,2,93056,5,Machine Learning,Certified
696,59,Female,IT,9,5,111468,3,C++,Certified
697,54,Male,Sales,6,5,42017,1,C++,Certified
698,45,Female,Sales,3,5,128873,4,Data Analysis,Not Certified
699,36,Male,Marketing,3,1,67880,2,Java,Not Certified
700,51,Male,Sales,3,2,31355,5,Python,Certified
701,38,Female,IT,5,4,136360,3,Python,Certified
702,26,Male,Operations,3,4,88936,5,C++,Certified
703,50,Female,IT,4,5,94608,3,Data Analysis,Certified
704,25,Female,Marketing,8,4,111622,1,Python,Not Certified
705,31,Male,IT,11,3,145518,1,Python,Certified
706,38,Male,Finance,6,2,117051,2,Java,Not Certified
707,31,Male,Operations,7,2,109756,2,SQL,Certified
708,38,Male,Finance,4,2,77266,3,C++,Not Certified
709,41,Male,Finance,4,3,84554,3,C++,Not Certified
710,45,Male,Marketing,12,1,88215,3,SQL,Not Certified
711,26,Female,Sales,10,3,129138,3,Python,Not Certified
712,55,Female,Finance,6,2,90656,1,Java,Certified
713,27,Male,IT,10,2,84104,2,Java,Not Certified
714,23,Female,Sales,12,2,106844,2,C++,Certified
715,34,Female,IT,13,4,30969,4,Java,Not Certified
716,32,Male,IT,11,1,128896,2,Machine Learning,Not Certified
717,44,Male,Sales,7,3,30254,2,SQL,Certified
718,37,Female,Sales,8,2,40306,5,Python,Certified
719,52,Male,IT,14,5,95516,5,Machine Learning,Not Certified
720,32,Female,Marketing,13,1,123077,4,SQL,Not Certified
721,37,Male,Operations,1,5,98197,3,Data Analysis,Certified
722,29,Female,Operations,2,1,110845,4,C++,Not Certified
723,25,Female,Marketing,11,2,137098,4,Java,Certified
724,61,Female,Sales,11,1,48223,1,Data Analysis,Certified
725,25,Female,IT,1,1,101441,2,Java,Certified
726,46,Male,Operations,9,2,97967,1,Machine Learning,Not Certified
727,24,Male,IT,6,5,103292,2,Python,Not Certified
728,53,Female,Marketing,11,5,100889,4,Python,Certified
729,24,Female,IT,1,4,80117,2,Python,Certified
730,48,Male,Marketing,11,5,31737,3,Java,Certified
731,50,Male,Sales,13,5,112404,3,Data Analysis,Certified
732,53,Female,Marketing,14,1,62476,4,Python,Not Certified
733,40,Female,Marketing,1,4,54325,5,Data Analysis,Certified
734,42,Female,Operations,13,2,42326,3,Java,Not Certified
735,26,Female,IT,13,2,120122,4,Machine Learning,Certified
736,39,Female,Operations,1,3,42911,1,Data Analysis,Not Certified
737,49,Male,Finance,14,4,59080,5,Machine Learning,Not Certified
738,43,Female,Marketing,11,1,52635,3,Java,Not Certified
739,42,Male,Finance,12,3,81179,4,Java,Not Certified
740,27,Male,Operations,3,3,35213,4,C++,Not Certified
741,22,Male,IT,0,2,87142,1,Java,Certified
742,26,Female,Operations,1,5,134531,1,Java,Certified
743,33,Male,IT,2,1,93545,5,SQL,Not Certified
744,47,Male,IT,6,4,57940,3,Python,Certified
745,55,Male,Sales,9,3,139583,4,C++,Certified
746,35,Male,Marketing,0,1,78604,5,C++,Certified
747,47,Female,Operations,5,2,118901,5,C++,Certified
748,48,Female,IT,2,3,104332,1,SQL,Certified
749,30,Male,Operations,2,3,79119,4,Machine Learning,Certified
750,47,Male,Operations,3,2,112888,2,Java,Certified
751,43,Female,IT,12,2,91604,1,Python,Not Certified
752,51,Female,Finance,3,2,46820,4,Data Analysis,Certified
753,38,Female,Marketing,6,1,106502,5,Machine Learning,Certified
754,47,Male,Marketing,2,1,142271,5,Java,Certified
755,57,Female,Sales,7,1,97345,3,SQL,Not Certified
756,22,Male,Sales,7,5,69314,2,Java,Not Certified
757,29,Male,Sales,10,3,70875,1,Java,Certified
758,56,Female,Marketing,12,1,101041,3,SQL,Not Certified
759,36,Male,Finance,6,5,126185,3,C++,Not Certified
760,43,Female,Marketing,1,3,100793,2,C++,Certified
761,35,Male,Marketing,4,1,110587,1,Python,Not Certified
762,47,Female,Marketing,5,2,34909,1,Python,Certified
763,49,Male,Marketing,11,4,122881,5,C++,Not Certified
764,44,Male,Finance,9,1,44866,1,Machine Learning,Certified
765,35,Female,Sales,3,4,72789,3,Data Analysis,Not Certified
766,45,Female,Operations,12,1,120404,5,Java,Certified
767,23,Female,Sales,9,2,143662,1,Data Analysis,Certified
768,47,Female,Sales,4,4,124063,2,Java,Not Certified
769,35,Male,Operations,13,5,95997,3,C++,Certified
770,28,Female,Marketing,8,2,58460,4,Python,Certified
771,24,Female,Finance,10,4,78500,2,Machine Learning,Not Certified
772,44,Male,Finance,6,4,98769,2,Python,Certified
773,39,Female,Sales,1,2,42128,1,Data Analysis,Certified
774,59,Female,Operations,10,2,35202,5,Python,Not Certified
775,56,Male,IT,0,2,131243,5,C++,Certified
776,36,Female,Marketing,1,3,126794,3,Machine Learning,Not Certified
777,46,Female,Sales,2,5,95327,1,Data Analysis,Certified
778,58,Female,Finance,10,1,77965,5,Machine Learning,Not Certified
779,49,Female,Operations,1,4,61238,4,Java,Not Certified
780,31,Female,Operations,10,1,109258,1,Python,Certified
781,60,Female,Sales,2,2,141302,1,Machine Learning,Not Certified
782,38,Male,IT,9,5,79240,5,SQL,Certified
783,60,Female,Finance,14,5,113583,2,Python,Certified
784,43,Male,Sales,10,3,98837,1,Java,Not Certified
785,47,Male,IT,10,2,84289,2,Machine Learning,Certified
786,46,Male,Operations,14,4,62544,3,Data Analysis,Certified
787,38,Male,Marketing,11,3,90064,3,Java,Not Certified
788,34,Female,Finance,13,2,127119,5,SQL,Certified
789,41,Female,Finance,11,3,123049,3,Machine Learning,Certified
790,46,Female,IT,8,1,111176,5,C++,Not Certified
791,25,Male,Sales,3,2,52413,5,Python,Certified
792,31,Female,Operations,11,4,112341,2,Data Analysis,Certified
793,24,Female,IT,8,4,115669,2,C++,Not Certified
794,39,Female,Marketing,10,2,78899,3,Machine Learning,Certified
795,57,Male,Marketing,2,3,116891,2,Machine Learning,Certified
796,43,Male,Marketing,11,5,118765,1,Java,Not Certified
797,55,Female,IT,0,2,99969,4,Machine Learning,Certified
798,29,Male,Operations,10,4,63033,1,Data Analysis,Certified
799,61,Male,Finance,4,1,131154,1,C++,Not Certified
800,40,Female,Sales,9,4,31378,5,Data Analysis,Not Certified
801,58,Male,Finance,9,5,36503,4,SQL,Certified
802,27,Male,Operations,13,4,135461,5,SQL,Certified
803,47,Female,Finance,1,5,72774,2,Python,Not Certified
804,55,Male,IT,3,2,89608,2,Python,Certified
805,27,Male,Marketing,1,4,149104,4,SQL,Certified
806,58,Male,Operations,1,3,63617,3,Machine Learning,Certified
807,54,Male,Operations,12,3,34814,2,Data Analysis,Not Certified
808,43,Male,Finance,2,4,88335,1,SQL,Certified
809,42,Male,IT,4,4,148452,4,Python,Certified
810,27,Male,Finance,3,1,53763,4,SQL,Not Certified
811,27,Male,Finance,1,4,40000,2,Machine Learning,Not Certified
812,25,Female,Operations,14,1,110824,2,SQL,Not Certified
813,51,Female,Finance,10,1,33274,5,Data Analysis,Certified
814,32,Female,Marketing,13,1,79868,5,C++,Certified
815,51,Female,Finance,13,1,84232,1,Machine Learning,Not Certified
816,52,Male,Marketing,9,2,44227,4,Python,Certified
817,45,Female,Operations,1,3,47279,3,Data Analysis,Certified
818,30,Female,IT,13,1,104904,3,SQL,Certified
819,24,Male,Marketing,5,3,140249,4,SQL,Certified
820,52,Male,IT,6,1,94940,1,C++,Not Certified
